"G-spot","385"
"Sinmore","16"
"Pentatonic_scale","425"
"Metronome","94"
"Improvisation","138"
"Accelerando","27"
"Ritardando","14"
"Ad_libitum","34"
"Verónica_Castro","363"
"Forte","38"
"Origins_of_music","266"
"Orange_Lodge","89"
"Steve_Mann","91"
"Jim_Ryun","41"
"Four-minute_mile","192"
"Eagle_ray","184"
"Barbican_Arts_Centre","38"
"Masturbation_lubricant","233"
"The_Salvation_Army","100"
"United_Nations_Charter","169"
"Land_of_Punt","79"
"Joint_Vision_2020","92"
"Braunschweiger","42"
"Ferdinand_I","54"
"Tweety","304"
"Ferdinand_II","44"
"Sundsvall_Municipality","92"
"Wilhelm_Furtwängler","88"
"Topspinner","119"
"Bristol_Temple_Meads_railway_station","426"
"Du_gamla,_Du_fria","154"
"AmigaDOS","32"
"Logical_and_evidential_arguments_from_evil","102"
"Olivia_de_Havilland","148"
"Nile_perch","133"
"Powell_Doctrine","330"
"Alvin_Plantinga","240"
"Endemic","57"
"Henry_L._Stimson","87"
"Famous_Finnish_people","39"
"Philippine_Eagle","163"
"Château_de_Chambord","401"
"New_York_Philharmonic","105"
"SPECTRE","304"
"How_the_Grinch_Stole_Christmas!","577"
"Agrippa_Postumus","62"
"Eugenio_Tavolara","36"
"Blood_transfusion","229"
"Alabama_(band)","155"
"Chromosome_15q_partial_deletion","16"
"Freshwater_angelfish","135"
"544_BC","34"
"Trichomoniasis","91"
"Alabama_(disambiguation)","56"
"Nest","65"
"Hiram_I","53"
"Interstate_20","60"
"Flag_of_Belgium","174"
"Sheffield","225"
"Interstate_24","24"
"Roger_Corman","81"
"Sceaf","47"
"Sjofn","33"
"Tilapia","58"
"Doris_Lessing","203"
"Noatun","22"
"Pygmalion_of_Tyre","84"
"Ydalir","12"
"Syn_(goddess)","16"
"Goran_Persson","82"
"Space_Moose","45"
"Discus_(fish)","59"
"814_BC","30"
"Milngavie","51"
"George_Barbier","40"
"Roger_Vadim","280"
"Allegheny_County,_Pennsylvania","419"
"Preston","75"
"AIDS_conspiracy_theories","484"
"Melqart","60"
"Armstrong_County,_Pennsylvania","15"
"Snoop_Dogg","271"
"Cookie_Monster","356"
"Bedford_County,_Pennsylvania","28"
"Cataract","91"
"Cookie_Bear","32"
"Casein","93"
"Flag_of_Alaska","134"
"Fort_Duquesne","95"
"Fort_Prince_George","29"
"Fort_Pitt","24"
"Square_mile","456"
"Palm_(PDA)","214"
"Charango","97"
"List_of_Roman_Kings","130"
"Vendée","161"
"Paul_Wittgenstein","190"
"Aka","27"
"Prune_belly_syndrome","23"
"Anosmia","39"
"Interstate_26","24"
"Interstate_27","27"
"Interstate_29","22"
"Theory_of_multiple_intelligences","83"
"Interstate_83","37"
"Járnsaxa","67"
"Interstate_H-2","23"
"Tiw","30"
"Eva_Cassidy","103"
"Chess_in_early_literature","139"
"Interstate_H-3","28"
"Château_d'Ussé","128"
"Dievturība","87"
"Metaphor_of_the_sun","661"
"Loir-et-Cher","101"
"Centaurea","25"
"Flushing_Meadows_(film)","11"
"Flushing_Meadows–Corona_Park","93"
"Candid_Camera","71"
"Garret_Hobart","102"
"University_of_Bonn","56"
"Peabody_Award","31"
"Mylodon","20"
"Dory","17"
"Kea","62"
"Kakapo","21"
"Ribofuranose","24"
"Nitrogeneous_bases","11"
"Cytidine","74"
"Glycosidic_bond","258"
"Nucleobase","334"
"Digital_rights_management","172"
"Hemiacetal","78"
"Body_fluids_in_art","275"
"Splash_damage","28"
"Acetal","45"
"Nucleoside","197"
"Daniel_D._Tompkins","75"
"Street_basketball","308"
"Uridine","32"
"Paris-Brest-Paris","40"
"Guggenheim_Museum_Bilbao","214"
"Adenosine","247"
"Richard_Mentor_Johnson","60"
"Inosine","25"
"Hypoxanthine","50"
"Outsider_music","18"
"George_M._Dallas","68"
"Richard_Morel","52"
"Ultima_Online","147"
"Deep_Dish","39"
"DCide","15"
"Aes_Sedai/Old","41"
"DCide:_the_40","13"
"East_Coast_of_the_United_States","37"
"Off_Broadway","72"
"Stage_play","78"
"Gay_community","97"
"Archon_(StarCraft)","64"
"Millennium_Pride_Festival","19"
"William_R._King","90"
"Washington,_DC_Metro_Area","25"
"Gary_Larson","263"
"John_C._Breckinridge","142"
"Jimmy_Somerville","124"
"Dievs_(Latvian_god)","47"
"Mara","70"
"Schuyler_Colfax","51"
"Laima","309"
"Karta","46"
"Dekla","51"
"Latvian_mythology","613"
"Henry_Wilson","50"
"Mate","13"
"Mahte","236"
"William_A._Wheeler","48"
"Auseklis","71"
"Thomas_A._Hendricks","78"
"Cerklicing","35"
"Darzamate","18"
"Dewing_Uschinge","37"
"Levi_P._Morton","57"
"Dewing","15"
"Methylation","184"
"List_of_Finns","784"
"Heterocyclic","54"
"Napthalene","21"
"Acetaldehyde","60"
"Heterocyclic_ring","55"
"Alcohol_dehydrogenase","320"
"Oxo","75"
"Quilt","105"
"Liu_Shaoqi","174"
"Flag_of_Oregon","122"
"Thymidine","76"
"NAMES_Project_AIDS_Memorial_Quilt","122"
"Methyl","17"
"Adenosine_diphosphate","201"
"Definition_of_art","1751"
"Adenosine_monophosphate","211"
"Deamination","183"
"5-Methylcytosine","65"
"Internet_pornography","206"
"Christian_rock","41"
"Transgenic","48"
"Human_powered_vehicle","174"
"Eight-cell_stage","17"
"Cleavage","96"
"Demethylation","58"
"Gene_knockout","135"
"Upskirt_Pornography","21"
"Sophie_Germain_prime","239"
"Yes_Prime_Minister","15"
"Curve","592"
"Greedy_algorithm","677"
"Upskirt","119"
"Sweet_corn","112"
"List_of_Famous_Belgians","50"
"Agama_(lizard)","112"
"Boeing_777","129"
"Jean-Claude_Van_Damme","107"
"Gravis_PC_GamePad","29"
"Hired_Guns","78"
"Dodge_City_(1939_film)","242"
"Psychiatric","61"
"Sprint_(race)","196"
"Pierre-Augustin_Caron_de_Beaumarchais","34"
"687_BC","29"
"Reginald_Barclay","40"
"Middle_distance_track_event","159"
"Sashiko_quilting","257"
"Long-distance_track_event","92"
"Spectre","22"
"Château_de_Brissac","157"
"Yes_Minister","244"
"Robert_L._Forward","524"
"689_BC","29"
"691_BC","37"
"Problem_size","335"
"692_BC","32"
"Lace","103"
"701_BC","55"
"The_Likely_Lads","91"
"Whatever_Happened_to_the_Likely_Lads?","30"
"705_BC","45"
"American_Museum_in_Britain","38"
"Battle_of_Cynoscephalae","57"
"Nordfriesland","107"
"North_Frisian_Islands","262"
"Piano_quintet","78"
"Cooperative","90"
"Wiping","60"
"Antigonus_I_Monophthalmus","89"
"Rug_making","113"
"Perseus_of_Macedon","64"
"20th_century/Life_expectancy","21"
"Michael_Curtiz","167"
"Famous_Swedish_people","18"
"Banner","129"
"Elsa_Beskow","195"
"Carl_Oscar_Borg","48"
"Percy_Barnevik","85"
"Carl_Michael_Bellman","164"
"Ingvar_Carlsson","43"
"Bridget_of_Sweden","88"
"Fredrika_Bremer","99"
"Château_de_Montreuil-Bellay","104"
"Nemesis_(mythology)","754"
"Nemesis_(star)","147"
"Jussi_Björling","38"
"Battle_of_Pydna","185"
"Flag_of_South_Africa","434"
"Heavy_metal_(chemistry)","39"
"Morton_Feldman","80"
"Bundesliga","80"
"HMS_Invincible","202"
"Howard_Waldrop","25"
"Combinational_logic","207"
"MIT_OpenCourseWare","32"
"Sequential_logic","118"
"Dieva_dēli","17"
"Dievini","12"
"Jānis","24"
"Jumis","20"
"Jūras_māte","22"
"Lauku_mate","37"
"Trillian_(software)","508"
"Lopu_mate","14"
"Majas_gars","14"
"Goats","53"
"Mēness","22"
"A_Bridge_Too_Far_(film)","112"
"ICab","44"
"Meza_mate","17"
"Meza_Virs","17"
"Frustum","110"
"Pērkons","50"
"Pukis","17"
"Ragana","24"
"Saule","48"
"Vadatajs","18"
"Veja_mate","19"
"Arrow's_impossibility_theorem","1271"
"Veli","17"
"Velns","28"
"Bad_Bug_Book","367"
"Philippe_de_Commines","112"
"House_of_Lancaster","229"
"Cannibal_Corpse","486"
"Fiddler_on_the_Roof","131"
"Practical_Magic","33"
"Chow_Yun-Fat","215"
"Melodic_Black_Metal","15"
"The_Six_Wives_of_Henry_VIII_(TV_series)","162"
"Château_de_Oiron","71"
"Norman_Bethune","304"
"Dorothy_Tutin","39"
"William_Butterfield","33"
"The_Broads","560"
"Seven_twenty-seven","43"
"Bristol_Parkway_railway_station","259"
"Velu_mate","18"
"Vinsaule","14"
"Flywheel","230"
"Vilkacis","43"
"Interstate_81","53"
"Reaction_wheel","69"
"Inequation","28"
"East_Carolina_University","39"
"Inequality","71"
"Prince_Valiant","73"
"São_Carlos","37"
"Hal_Foster","18"
"Debeskalns","16"
"Angelo_Parra","57"
"Arrow's_Impossibility_Theorem","15"
"University_of_North_Carolina_at_Chapel_Hill","58"
"Martins_(God)","23"
"Nucleic_acid_nomenclature","98"
"New_London,_Connecticut","63"
"Lieldienas","27"
"Sheriff","101"
"Wyandotte,_Michigan","39"
"Early_Arabic_chess_literature","107"
"Enigma_Variations","105"
"Allegory_of_the_cave","1121"
"Viking_2","57"
"Wallaby","202"
"Harold_Pinter","360"
"Identity_(philosophy)","174"
"Interstate_30","27"
"Interstate_35","59"
"Interstate_37","16"
"La_Scala,_theatre","28"
"A_Better_Tomorrow","112"
"Interstate_39","37"
"Teen_idol","100"
"Kitchener-Waterloo","78"
"Water_vapor","205"
"Interstate_40","199"
"New_York_minute","50"
"David_Cassidy:_Man_Under_Cover","33"
"Gong","67"
"Norman_Cook","17"
"Amon_Tobin","22"
"Kitchener,_Ontario","98"
"Japanese_grammar","162"
"Information_visualization","65"
"Interstate_68","35"
"Zemes_mate","18"
"Ziemassvētki","179"
"Jāņi","49"
"Māras","35"
"British_comedy","111"
"Joanna_Lumley","94"
"Miķeļi","60"
"Jennifer_Saunders","150"
"Mike_Farrell","71"
"French_&_Saunders","33"
"Mygdon_of_Bebryces","11"
"Mygdon_of_Phrygia","11"
"Murder_Most_Horrid","28"
"United_States_men's_national_basketball_team","89"
"Blue_Angel_(band)","22"
"Luis_Cernuda","155"
"Blue_Angel","55"
"Meteņi","25"
"She_Bop","42"
"Astoria","45"
"Jurģi","43"
"The_Castle_of_Cagliostro","142"
"The_Goonies","153"
"Biezputras_Diena","35"
"Warhammer_40,000","226"
"Kerri_Green","152"
"Pelnu_Diena","16"
"Martha_Plimpton","76"
"Gregoru_Diena","40"
"Patsy_Cline","80"
"Tung_Chee_Hwa","173"
"Anne_Ramsey","87"
"Steve_Antin","67"
"Bindu_Diena","71"
"Aeroflot","119"
"Storyville","129"
"Margaret_Cho","204"
"Kustonu_Diena","29"
"Kazimiras_Diena","23"
"University_of_Calgary","43"
"Jeff_Cohen_(child_actor)","119"
"Child_actor","50"
"Bertuli_Diena","12"
"Dveselu_Diena","313"
"RuPaul","283"
"Barbes_Diena","44"
"IMac","244"
"World_Almanac","21"
"Alan_Paton","180"
"Jolene_Sugarbaker","98"
"Loretta_Swit","302"
"Trailer_park","22"
"Jamie_Farr","85"
"Gary_Burghoff","136"
"The_Roseanne_Show","34"
"William_Christopher","64"
"Septinu_Bralu_Diena","29"
"Wayne_Rogers","60"
"Ricki_Lake_(talk_show)","19"
"Yahoo!_Internet_Life","25"
"Shirley_Q._Liquor","85"
"Jekaupa_Diena","30"
"Bondi_blue","45"
"Bill_Johnson_(jazz_musician)","51"
"Blackface","368"
"The_Lady_Chablis","54"
"Septinu_Guletaju_Diena","312"
"International_Tin_Council","57"
"MASH_tv_series","61"
"Iraqi_production_and_use_of_weapons_of_mass_destruction","435"
"Quetzal","244"
"Elizabeth_R","39"
"Akhenaten","567"
"Antikythera_mechanism","517"
"Pharomachrus_mocinno","59"
"Strasburg,_Pennsylvania","18"
"Margaret_MacDonald_(artist)","46"
"SKF","51"
"Lawrenceville,_New_Jersey","49"
"Portland_Street","23"
"Andrew_Fleming","21"
"Mecklenburg-Western_Pommerania","89"
"Alain_Resnais","104"
"Reasoning","262"
"Wrecked_Mob","24"
"Courts_of_the_United_Kingdom","390"
"Thai_baht","66"
"Primitive_Lyrics","17"
"Tarn-et-Garonne","77"
"Ann_Macbeth","78"
"British_Invasion","199"
"HIV/AIDS_in_the_United_States","123"
"Screensaver","68"
"Blue_Note_Records","33"
"Paul_Morphy","103"
"High_Court_of_England_and_Wales","394"
"Ganzfeld_experiment","62"
"Virginity","200"
"County_Court","64"
"Solicitor","256"
"Robert_Guéï","239"
"Single_origin_theory","148"
"Simi_Valley,_California","24"
"Multiregion_origin","142"
"Love_Boat_(study_tour)","37"
"Santa_Cruz","44"
"Court_of_Appeal_of_England_and_Wales","174"
"Mitochondrial_Eve","35"
"Out_of_Africa_(film)","79"
"Tom_Denning,_Baron_Denning","63"
"Mitochondrial_DNA","215"
"Berwick-upon-Tweed","114"
"Auditory_illusion","87"
"Succulent_plant","70"
"European_dragon","813"
"Angkor","75"
"Papa_Jack_Laine","66"
"Tom-tom_drum","170"
"The_13th_Warrior","98"
"Ahmad_ibn_Fadlan","126"
"PEZ","49"
"Occupied_Japan_Post_WWII","24"
"Seismic_wave","157"
"Hagbard_(Karl_Koch)","49"
"Janis_Ian","122"
"École_nationale_des_ponts_et_chaussées","29"
"Latin_Quarter","141"
"Ve_arrondissement","166"
"Sociolinguistics","350"
"Vampire_of_Düsseldorf","46"
"Louise_Arbour","54"
"IPod","129"
"FAT-32","15"
"Alcalá_de_Henares","138"
"Carlton_Football_Club","19"
"Kid_606","49"
"Are_You_Being_Served?","107"
"Aratus","58"
"Yvelines","89"
"Corinthian_(comics)","45"
"Interstate_90","247"
"Alpes-de-Haute-Provence","121"
"Circular_saw","96"
"Landes_(department)","88"
"Phalanx_CIWS","154"
"Douai","42"
"Interstate_94","137"
"Brian_Lumley","39"
"One-line_fix","28"
"Labrenca_Diena","21"
"Tipsa_Diena","46"
"Urbanas_Diena","25"
"Vitus_Diena","29"
"Zalu_Diena","32"
"Irish_Traveller_Movement","75"
"Zvaigznes_Diena","65"
"Irish_Traveller","589"
"Zvaigznes","20"
"Gloucester_County,_Virginia","54"
"Nomad","456"
"Cystoscopy","148"
"Aliens_in_fiction","136"
"Field_Emission_Electric_Propulsion","218"
"Dunkirk","494"
"Zirgu_Diena","42"
"Tanis_Diena","45"
"Veja_Diena","305"
"Halliwell_Manuscript","88"
"The_Road_to_Mars","35"
"Ausekla_Zvaigzne","14"
"Shithead_(card_game)","57"
"Applique","182"
"Mars_trilogy","70"
"Bubble_Wrap","50"
"Phreaking","422"
"Motorola_56000","73"
"Brachydactyly","67"
"Acouchi","34"
"Child_development_(disambiguation)","247"
"Religious_denomination","310"
"W._E._B._Du_Bois","233"
"Taligent","160"
"Bytecode","89"
"Pre-Columbian","138"
"Filippo_Brunelleschi","188"
"Creole_peoples","228"
"1169_BC","30"
"Big_Five_game","25"
"Emergent_behaviour","72"
"Flocking_(behavior)","25"
"Regeneration_(novel)","86"
"Peter_Neville","92"
"Austras_Koks","17"
"Bangu_māte","44"
"Cela_mate","283"
"Flirting_with_Disaster","103"
"Gausu_mate","28"
"Kapu_māte","22"
"Origins_of_chess","321"
"Krumu_mate","19"
"Nefertiti","206"
"Lapu_mate","15"
"Freedom_Press_(UK)","100"
"Lazdu_mate","18"
"Overlord_embroidery","58"
"Lietus_mate","15"
"Linu_mate","37"
"XXXX","116"
"Lopes_mate","13"
"Peace_of_Lodi","142"
"Mieza_mate","21"
"The_Conquest_of_Bread","173"
"Queen's_Counsel","82"
"Quaker_Tapestry","124"
"Clockwise_and_counterclockwise","81"
"List_of_economics_topics","792"
"Efficient_Markets_Theory","135"
"Miglas_mate","18"
"Miķelis","13"
"Yoga_Sutra","57"
"Pirta_mate","285"
"Counterclockwise","58"
"Rijas_māte","16"
"Crewel_embroidery","110"
"Senu_mate","15"
"Ben_Stiller","114"
"Smilsu_mate","12"
"Tirgus_mate","15"
"Sniega_mate","17"
"Doujinshi_(delete)","164"
"Udens_mate","16"
"Upes_māte","19"
"WBA","19"
"Zalksti","13"
"Ziedu_mate","21"
"Ziemala_mamulina","14"
"Mark_Z._Danielewski","28"
"2080s","111"
"Ring_Nebula","58"
"House_of_Leaves","41"
"The_Whalestoe_Letters","22"
"Angry_Johnny","16"
"Borders_Group","45"
"Hey_Pretty","20"
"She's_So_Unusual","20"
"Album_(disambiguation)","102"
"David_Wolff","14"
"Ricardian_economics","123"
"Time_after_Time","29"
"Music_video","796"
"Girls_Just_Want_to_Have_Fun","35"
"True_Colors_(Cyndi_Lauper_album)","42"
"Corey_Feldman","56"
"Moshe_Dayan","268"
"A_Night_to_Remember","82"
"I_Drove_All_Night","39"
"My_First_Night_Without_You","26"
"Primitive","44"
"Quentin_Matsys","180"
"Kwinten_Metsys","15"
"Vibes","22"
"Hole_in_My_Heart_(All_the_Way_to_China)","26"
"Spousal_abuse","150"
"E.P.","28"
"The_White_Goddess","101"
"Complutense_University_of_Madrid","69"
"Triads","67"
"Sovetsk,_Kirov_Oblast","17"
"Sadyates","21"
"Gukumatz","245"
"Mayahuel","110"
"Xochiquetzal","236"
"Altered_chord","62"
"Tezcatlipoca","304"
"Matlalcueitl","14"
"Chalchiuhtlicue","181"
"Tecciztecatl","59"
"The_Golden_Bough","196"
"Mictlan","207"
"Xolotl","256"
"Coatlicue","211"
"Coyolxauhqui","118"
"Huitzilopochtli","464"
"Centzon_Huitznahuas","13"
"Tlahuizcalpantecuhtli","98"
"Mictlantecuhtli","152"
"Mictecacihuatl","104"
"Postposition","73"
"Xochipilli","241"
"John_Varley_(author)","52"
"Daniel_Amos_(band)","532"
"Acolmiztli","136"
"Acolnahuacatl_(deity)","52"
"Lost_Dogs","282"
"Amimitl","34"
"Atl","90"
"Atlacamani","31"
"Atlacoya","33"
"Atlatonin","25"
"Atlaua","36"
"Ayauhteotl","33"
"The_77s","194"
"Camaxtli","58"
"Michael_Roe","92"
"John_Candy","247"
"Centeotl","144"
"Tlazolteotl","163"
"Centzon_Totochtin","37"
"Centzonuitznaua","28"
"Chalchiuhtlatonal","25"
"Chalchiuhtotolin","23"
"Chalmecacihuilt","37"
"Chalmecatl","25"
"Chantico","62"
"The_Swirling_Eddies","206"
"Camarillo_Eddy","13"
"Tonacatecuhtli","60"
"Prickly_Disco","14"
"Ometecuhtli","60"
"Omecihuatl","36"
"Gene_Pool","48"
"Hort_Elvison","21"
"Noodle","126"
"Chicomecoatl","209"
"Chicomexochtli","22"
"Chiconahui","24"
"Terry_Scott_Taylor","165"
"Chiconahuiehecatl","20"
"Cihuacoatl","144"
"Railbanking","34"
"Mixcoatl","130"
"Gene_Eugene","167"
"Derri_Daugherty","77"
"Cipactli","58"
"Thread_(Pern)","55"
"Citlalatonac","22"
"Citlalicue","30"
"Ciucoatl","28"
"Cihuateteo","23"
"Civatateo","56"
"Cochimetl","18"
"WIL_WHEATON_dot_NET","81"
"Xiuhtecuhtli","89"
"Doodle","32"
"Huixtocihuatl","56"
"Itztlacoliuhqui","23"
"Itztli","44"
"Ixtlilton","46"
"Sketch","32"
"Iztaccíhuatl","41"
"Popocatépetl","89"
"Malinalxochitl","20"
"Metztli","106"
"Mextli","41"
"Nagual","33"
"Nahual","32"
"Nanauatzin","22"
"Omacatl","39"
"Fine_art","204"
"Ometeotl","57"
"Opochtli","21"
"Patecatl","47"
"Painal","42"
"Tlalocan","74"
"Teoyaomicqui","70"
"Tepeyollotl","26"
"Teteoinnan","23"
"Tlaltecuhtli","41"
"Tlillan-Tlapallan","37"
"Tloquenahuaque","33"
"Tonacacihuatl","27"
"Tonantzin","40"
"Tonatiuh","95"
"Tzitzimitl","30"
"Ueuecoyotl","30"
"Xipe_Totec","119"
"Xiuhcoatl","40"
"Xocotl","33"
"Yacatecuhtli","72"
"Phycology","176"
"Swan_River_(Western_Australia)","38"
"Astronomy_and_Astrophysics_basic_topics","19"
"Statistics_basic_topics","23"
"Linguistics_basic_topics","11"
"Family_and_Consumer_Science_basic_topics","15"
"Library_and_Information_Science_basic_topics","11"
"Music_basic_topics","11"
"Code_duello","87"
"Don_Francisco_(television_host)","421"
"Free_embroidery","71"
"Hastings_Embroidery","114"
"Collingwood_Football_Club","17"
"The_Offspring","265"
"Mystic_Records","19"
"Big_Joe_Turner","123"
"Social_Democratic_Party","36"
"Obscenity","386"
"Champagne-Ardenne","153"
"Pyrénées-Atlantiques","106"
"List_of_companies_of_Italy","1459"
"House_of_York","159"
"Equality_(mathematics)","76"
"François-André_Danican_Philidor","68"
"Fifth_column","85"
"Seminole_Wars","180"
"Amazon.com","185"
"Political_scientist","12"
"Roskilde_University","24"
"SS_Great_Britain","88"
"Depression","87"
"Edwin_Lutyens","104"
"Super-Poulet_number","85"
"Blasphemy","191"
"Rosalind_Franklin","301"
"Wall_$treet_Week","75"
"Brueghel","89"
"Puy-de-Dôme","92"
"Profit","98"
"Moselle","102"
"Manche","78"
"Isère","80"
"Boosting","116"
"Adjassou-Linguetor","38"
"Adjinakou","23"
"Adya_Houn'tò","26"
"Ardèche","94"
"Agassou","20"
"Agwé","37"
"Ariège","81"
"Ayida-Weddo","37"
"Cantal","90"
"Corrèze","82"
"Damballa","66"
"Corse-du-Sud","90"
"Ayizan","18"
"Azaka-Tonnerre","21"
"Haute-Corse","75"
"Unisys_ICON","183"
"Côte-d'Or","84"
"John_Kennedy_(disambiguation)","60"
"Robin","109"
"Creuse","79"
"Suppletion","61"
"Corn_Laws","103"
"642_BC","37"
"Trinity_House","44"
"Eure","74"
"Eure-et-Loir","79"
"Gard","72"
"Gonorrhea","597"
"Gers","74"
"Ille-et-Vilaine","68"
"Indre","82"
"Jura_(department)","73"
"Haute-Loire","68"
"Loire-Atlantique","75"
"Haute-Garonne","75"
"Loiret","86"
"Lot-et-Garonne","68"
"Meurthe-et-Moselle","78"
"Mayenne","76"
"Bacalou","13"
"Morbihan","63"
"Nièvre","62"
"Badessy","14"
"Oise","84"
"Los_Gatos,_California","99"
"Baron_Samedi","65"
"Country_rock","72"
"Baron_Cimetière","35"
"Baron_La_Croix","39"
"Orne","96"
"Bas-Rhin","113"
"Haut-Rhin","99"
"Haute-Saône","77"
"Saône-et-Loire","67"
"Guédé","88"
"Sarthe","73"
"Haute-Savoie","98"
"Seine-et-Marne","82"
"Deux-Sèvres","73"
"Haute-Vienne","72"
"Vosges","71"
"Yonne","62"
"Territoire-de-Belfort","74"
"Essonne","68"
"Seine-Saint-Denis","113"
"Val-de-Marne","78"
"Val-d'Oise","86"
"Papa_Legba","71"
"Guinee","21"
"Matsuo_Bashō","121"
"Maman_Brigitte","34"
"Boli_Shah","19"
"Captain_Debas","17"
"Clermeil","13"
"Bananarama","142"
"Dan_Wédo","12"
"Robert_M._Gagné","59"
"Husum","36"
"Alberto_Mercado","29"
"Throat","66"
"Manifest_Destiny","664"
"Holmfirth","20"
"Thora_Hird","41"
"Côtes-d'Armor","72"
"Professional_dominant","141"
"NAPLPS","100"
"Buddy_Cole_(fiction)","84"
"List_of_philosophical_topics","44"
"Doris_Schroeder-Koepf","32"
"William_James","362"
"It's_My_Party","77"
"Inside_Monkey_Zetterland","19"
"Debi_Mazar","14"
"Buzzkill","81"
"Hannover-Nordstadt","118"
"Georgengarten","23"
"Herrenhausen","59"
"Emmanuel_Lévinas","58"
"Frito-Lay","33"
"Ferguson_Jenkins","83"
"Gilda_Radner","277"
"Errico_Malatesta","230"
"Underground_remixer","19"
"Gladys_Rodriguez","113"
"Goethite","36"
"Colin_Ward","56"
"Uncle_Scrooge_Adventures","56"
"Earth_orbit","65"
"Interstate_55","38"
"Interstate_57","61"
"Fiona_and_Charles","28"
"Al'Lan_Mandragoran","32"
"TV2","38"
"Interstate_79","28"
"Albani_Brewery","44"
"Picsou_Magazine","19"
"My_Disillusionment_in_Russia","19"
"Synod_of_Whitby","104"
"William_Van_Horn","204"
"Ephrath","29"
"Uncle_Scrooge","50"
"Dan_Petro","15"
"Launchpad_McQuack","70"
"Diable_Tonnere","13"
"Nervous_Rex","31"
"Erzulie","36"
"John_Lustig","34"
"Ogoun","68"
"Horsing_Around_with_History","60"
"Warder","32"
"Noel_Van_Horn","46"
"Kalfu","21"
"George_S._Kaufmann","120"
"One_Power","20"
"Loco","18"
"Mait'_Carrefour","26"
"Eagles","320"
"Marassa_Jumeaux","26"
"Mounanchou","16"
"Pie","125"
"Simbi","14"
"Sobo","11"
"Sousson-Pannan","17"
"Ti_Malice","27"
"Ti-Jean_Petro","15"
"Wopkaimin","73"
"The_Birth_of_Venus_(Botticelli)","199"
"Incan_mythology","719"
"Aclla","65"
"Inti_(god)","182"
"Viracocha","118"
"600_BC","104"
"Manco_Capac","107"
"Mama_Ocllo","26"
"Mama_Killa","86"
"Pachacamac","79"
"Wichama","46"
"Mama_Pacha","30"
"Apo","43"
"Apocatequil","47"
"Apu_Illapu","21"
"Ataguchu","18"
"Catequil","19"
"Cayenne_pepper","41"
"Cavillaca","21"
"Coniraya","30"
"Trans-Siberian_Railroad","27"
"Chasca","26"
"Chasca_Coyllur","19"
"Kuka_Mama","55"
"Copacati","17"
"Hanan_Pacha","14"
"Huacas","43"
"Illapa","23"
"Ithobaal_I","26"
"Ilyap'a","34"
"Ka-Ata-Killa","31"
"Kon","44"
"Mama_Allpa","15"
"Mama_Cocha","55"
"Ono_pacakoti","25"
"Pariacaca","20"
"Weston_County,_Wyoming","33"
"Paricia","20"
"Punchau","32"
"Washakie_County,_Wyoming","27"
"Supay","41"
"Uinta_County,_Wyoming","37"
"Teton_County,_Wyoming","33"
"Sweetwater_County,_Wyoming","42"
"Uku_Pacha","34"
"Urcaguary","26"
"Sara_Mama","39"
"Sheridan_County,_Wyoming","25"
"Platte_County,_Wyoming","33"
"Waterhouse-Friderichsen_syndrome","26"
"Park_County,_Wyoming","19"
"Niobrara_County,_Wyoming","18"
"Natrona_County,_Wyoming","46"
"Lincoln_County,_Wyoming","38"
"Laramie_County,_Wyoming","50"
"Hot_Springs_County,_Wyoming","25"
"Goshen_County,_Wyoming","24"
"Fremont_County,_Wyoming","45"
"Stockholm_syndrome","310"
"Crook_County,_Wyoming","16"
"Converse_County,_Wyoming","19"
"Carbon_County,_Wyoming","28"
"Campbell_County,_Wyoming","19"
"Big_Horn_County,_Wyoming","27"
"Albany_County,_Wyoming","32"
"Wood_County,_Wisconsin","19"
"Winnebago_County,_Wisconsin","18"
"Waushara_County,_Wisconsin","18"
"Waupaca_County,_Wisconsin","17"
"Waukesha_County,_Wisconsin","23"
"Washington_County,_Wisconsin","19"
"Washburn_County,_Wisconsin","25"
"Walworth_County,_Wisconsin","19"
"Vilas_County,_Wisconsin","14"
"Vernon_County,_Wisconsin","13"
"Trempealeau_County,_Wisconsin","14"
"Taylor_County,_Wisconsin","18"
"St._Croix_County,_Wisconsin","26"
"Sheboygan_County,_Wisconsin","36"
"Shawano_County,_Wisconsin","32"
"Sawyer_County,_Wisconsin","17"
"Sauk_County,_Wisconsin","33"
"Rusk_County,_Wisconsin","23"
"Rock_County,_Wisconsin","19"
"Richland_County,_Wisconsin","23"
"Racine_County,_Wisconsin","25"
"Price_County,_Wisconsin","16"
"Portage_County,_Wisconsin","24"
"Polk_County,_Wisconsin","45"
"Pierce_County,_Wisconsin","13"
"Pepin_County,_Wisconsin","18"
"Ozaukee_County,_Wisconsin","73"
"Outagamie_County,_Wisconsin","21"
"Oneida_County,_Wisconsin","17"
"Oconto_County,_Wisconsin","27"
"Monroe_County,_Wisconsin","26"
"Milwaukee_County,_Wisconsin","51"
"Menominee_County,_Wisconsin","17"
"Marquette_County,_Wisconsin","19"
"Marinette_County,_Wisconsin","25"
"Marathon_County,_Wisconsin","39"
"Manitowoc_County,_Wisconsin","16"
"Lincoln_County,_Wisconsin","20"
"Langlade_County,_Wisconsin","24"
"Lafayette_County,_Wisconsin","18"
"La_Crosse_County,_Wisconsin","27"
"Kewaunee_County,_Wisconsin","18"
